id,name,type,url,author_org_or_steward,category_or_domain,themes_tags,source_origin,source_detail,source_signal_count,expansion_status,review_status,public_use_status,suggested_toolkit_route,notes
E00661,Raw URL lead - schemas.microsoft.com,Resource / lead,http://schemas.microsoft.com/office/word/2006/wordml,,"Knowledge Commons, Ontology & Documentation","raw-url, preserve-not-lose",Raw URL preservation,Extracted from provided docs/texts,81,resource_registry_v0_2,raw,list with caveat,Resource Registry,Preserved from uploaded documents/text. Context:
E00662,Raw URL lead - schemas.microsoft.com,Resource / lead,http://schemas.microsoft.com/office/word/2010/wordprocessingShape,,"Knowledge Commons, Ontology & Documentation","raw-url, preserve-not-lose",Raw URL preservation,Extracted from provided docs/texts,81,resource_registry_v0_2,raw,list with caveat,Resource Registry,Preserved from uploaded documents/text. Context:
E00663,Raw URL lead - schemas.microsoft.com,Resource / lead,http://schemas.microsoft.com/office/word,,"Knowledge Commons, Ontology & Documentation","raw-url, preserve-not-lose",Raw URL preservation,Extracted from provided docs/texts,6,resource_registry_v0_2,raw,list with caveat,Resource Registry,Preserved from uploaded documents/text. Context:
E00664,Raw URL lead - schemas.microsoft.com,Resource / lead,http://schemas.microsoft.com/office/word/2012/wordml,,"Knowledge Commons, Ontology & Documentation","raw-url, preserve-not-lose",Raw URL preservation,Extracted from provided docs/texts,76,resource_registry_v0_2,raw,list with caveat,Resource Registry,Preserved from uploaded documents/text. Context:
E00665,Raw URL lead - schemas.microsoft.com,Resource / lead,http://schemas.microsoft.com/office/word/2018/wordml,,"Knowledge Commons, Ontology & Documentation","raw-url, preserve-not-lose",Raw URL preservation,Extracted from provided docs/texts,76,resource_registry_v0_2,raw,list with caveat,Resource Registry,Preserved from uploaded documents/text. Context:
E00666,Raw URL lead - schemas.microsoft.com,Resource / lead,http://schemas.microsoft.com/office/word/2018/wordml/cex,,"Knowledge Commons, Ontology & Documentation","raw-url, preserve-not-lose",Raw URL preservation,Extracted from provided docs/texts,76,resource_registry_v0_2,raw,list with caveat,Resource Registry,Preserved from uploaded documents/text. Context:
E00667,Raw URL lead - schemas.microsoft.com,Resource / lead,http://schemas.microsoft.com/office/word/2016/wordml/cid,,"Knowledge Commons, Ontology & Documentation","raw-url, preserve-not-lose",Raw URL preservation,Extracted from provided docs/texts,76,resource_registry_v0_2,raw,list with caveat,Resource Registry,Preserved from uploaded documents/text. Context:
E00668,Raw URL lead - schemas.microsoft.com,Resource / lead,http://schemas.microsoft.com/office/tasks/2019/documenttasks,,"Knowledge Commons, Ontology & Documentation","raw-url, preserve-not-lose",Raw URL preservation,Extracted from provided docs/texts,76,resource_registry_v0_2,raw,list with caveat,Resource Registry,Preserved from uploaded documents/text. Context:
E00669,Raw URL lead - schemas.microsoft.com,Resource / lead,http://schemas.microsoft.com/office/comments/2020/reactions,,"Knowledge Commons, Ontology & Documentation","raw-url, preserve-not-lose",Raw URL preservation,Extracted from provided docs/texts,76,resource_registry_v0_2,raw,list with caveat,Resource Registry,Preserved from uploaded documents/text. Context:
E00670,Raw URL lead - schemas.openxmlformats.org,Organization / initiative,http://schemas.openxmlformats.org/package/2006/content-types,,"Knowledge Commons, Ontology & Documentation","raw-url, preserve-not-lose",Raw URL preservation,Extracted from provided docs/texts,3,resource_registry_v0_2,raw,list with caveat,Resource Registry,Preserved from uploaded documents/text. Context:
E00671,Raw URL lead - schemas.openxmlformats.org,Organization / initiative,http://schemas.openxmlformats.org/package/2006/metadata/core-properties,,"Knowledge Commons, Ontology & Documentation","raw-url, preserve-not-lose",Raw URL preservation,Extracted from provided docs/texts,1,resource_registry_v0_2,raw,list with caveat,Resource Registry,Preserved from uploaded documents/text. Context:
E00672,Raw URL lead - schemas.openxmlformats.org,Organization / initiative,http://schemas.openxmlformats.org/officeDocument/2006/extended-properties,,"Knowledge Commons, Ontology & Documentation","raw-url, preserve-not-lose",Raw URL preservation,Extracted from provided docs/texts,1,resource_registry_v0_2,raw,list with caveat,Resource Registry,Preserved from uploaded documents/text. Context:
E00673,Raw URL lead - schemas.openxmlformats.org,Organization / initiative,http://schemas.openxmlformats.org/officeDocument/2006/docPropsVTypes,,"Knowledge Commons, Ontology & Documentation","raw-url, preserve-not-lose",Raw URL preservation,Extracted from provided docs/texts,1,resource_registry_v0_2,raw,list with caveat,Resource Registry,Preserved from uploaded documents/text. Context:
E00674,Raw URL lead - schemas.openxmlformats.org,Organization / initiative,http://schemas.openxmlformats.org/markup-compatibility/2006,,"Knowledge Commons, Ontology & Documentation","raw-url, preserve-not-lose",Raw URL preservation,Extracted from provided docs/texts,85,resource_registry_v0_2,raw,list with caveat,Resource Registry,Preserved from uploaded documents/text. Context:
E00675,Raw URL lead - schemas.openxmlformats.org,Organization / initiative,http://schemas.openxmlformats.org/officeDocument/2006/relationships,,"Knowledge Commons, Ontology & Documentation","raw-url, preserve-not-lose",Raw URL preservation,Extracted from provided docs/texts,85,resource_registry_v0_2,raw,list with caveat,Resource Registry,Preserved from uploaded documents/text. Context:
E00676,Raw URL lead - schemas.openxmlformats.org,Organization / initiative,http://schemas.openxmlformats.org/officeDocument/2006/math,,"Knowledge Commons, Ontology & Documentation","raw-url, preserve-not-lose",Raw URL preservation,Extracted from provided docs/texts,82,resource_registry_v0_2,raw,list with caveat,Resource Registry,Preserved from uploaded documents/text. Context:
E00677,Raw URL lead - schemas.openxmlformats.org,Organization / initiative,http://schemas.openxmlformats.org/drawingml/2006/wordprocessingDrawing,,"Knowledge Commons, Ontology & Documentation","raw-url, preserve-not-lose",Raw URL preservation,Extracted from provided docs/texts,81,resource_registry_v0_2,raw,list with caveat,Resource Registry,Preserved from uploaded documents/text. Context:
E00678,Raw URL lead - schemas.openxmlformats.org,Organization / initiative,http://schemas.openxmlformats.org/wordprocessingml/2006/main,,"Knowledge Commons, Ontology & Documentation","raw-url, preserve-not-lose",Raw URL preservation,Extracted from provided docs/texts,85,resource_registry_v0_2,raw,list with caveat,Resource Registry,Preserved from uploaded documents/text. Context:
E00679,Raw URL lead - schemas.openxmlformats.org,Organization / initiative,http://schemas.openxmlformats.org/schemaLibrary/2006/main,,"Knowledge Commons, Ontology & Documentation","raw-url, preserve-not-lose",Raw URL preservation,Extracted from provided docs/texts,77,resource_registry_v0_2,raw,list with caveat,Resource Registry,Preserved from uploaded documents/text. Context:
E00680,Raw URL lead - schemas.openxmlformats.org,Organization / initiative,http://schemas.openxmlformats.org/drawingml/2006/main,,"Knowledge Commons, Ontology & Documentation","raw-url, preserve-not-lose",Raw URL preservation,Extracted from provided docs/texts,79,resource_registry_v0_2,raw,list with caveat,Resource Registry,Preserved from uploaded documents/text. Context:
E00681,Raw URL lead - schemas.openxmlformats.org,Organization / initiative,http://schemas.openxmlformats.org/officeDocument/2006/bibliography,,"Knowledge Commons, Ontology & Documentation","raw-url, preserve-not-lose",Raw URL preservation,Extracted from provided docs/texts,3,resource_registry_v0_2,raw,list with caveat,Resource Registry,Preserved from uploaded documents/text. Context:
E00682,Raw URL lead - schemas.openxmlformats.org,Organization / initiative,http://schemas.openxmlformats.org/officeDocument/2006/customXml,,"Knowledge Commons, Ontology & Documentation","raw-url, preserve-not-lose",Raw URL preservation,Extracted from provided docs/texts,1,resource_registry_v0_2,raw,list with caveat,Resource Registry,Preserved from uploaded documents/text. Context:
E00683,Raw URL lead - schemas.openxmlformats.org,Organization / initiative,http://schemas.openxmlformats.org/drawingml/2006/picture,,"Knowledge Commons, Ontology & Documentation","raw-url, preserve-not-lose",Raw URL preservation,Extracted from provided docs/texts,76,resource_registry_v0_2,raw,list with caveat,Resource Registry,Preserved from uploaded documents/text. Context:
E00684,Raw URL lead - schemas.openxmlformats.org,Organization / initiative,http://schemas.openxmlformats.org/drawingml/2006/chart,,"Knowledge Commons, Ontology & Documentation","raw-url, preserve-not-lose",Raw URL preservation,Extracted from provided docs/texts,76,resource_registry_v0_2,raw,list with caveat,Resource Registry,Preserved from uploaded documents/text. Context:
E00685,Raw URL lead - schemas.openxmlformats.org,Organization / initiative,http://schemas.openxmlformats.org/drawingml/2006/lockedCanvas,,"Knowledge Commons, Ontology & Documentation","raw-url, preserve-not-lose",Raw URL preservation,Extracted from provided docs/texts,76,resource_registry_v0_2,raw,list with caveat,Resource Registry,Preserved from uploaded documents/text. Context:
E00686,Raw URL lead - schemas.openxmlformats.org,Organization / initiative,http://schemas.openxmlformats.org/drawingml/2006/diagram,,"Knowledge Commons, Ontology & Documentation","raw-url, preserve-not-lose",Raw URL preservation,Extracted from provided docs/texts,76,resource_registry_v0_2,raw,list with caveat,Resource Registry,Preserved from uploaded documents/text. Context:
E00688,Raw URL lead - t.me,Documentation,https://t.me/civilmonkey,,"Knowledge Commons, Ontology & Documentation","raw-url, preserve-not-lose",Raw URL preservation,Extracted from provided docs/texts,3,resource_registry_v0_2,raw,list with caveat,Resource Registry,Preserved from uploaded documents/text. Context: io-business-plan https://docs.desci.world/ecosystem/ecosystem-map https://ecofrontiers.xyz/ https://www.regenatlas.xyz/ https://t.me/civilmonkey https://mijowa.github.io/CatB/ https://monoskop.org/images/e/e0/Raymond_Eric_S_The_Cathedral_and_the_Bazaar_rev_ed.pdf
E00689,Raw URL lead - tecommons.org,Organization / initiative,https://tecommons.org/,,"Knowledge Commons, Ontology & Documentation","raw-url, preserve-not-lose",Raw URL preservation,Extracted from provided docs/texts,1,resource_registry_v0_2,raw,list with caveat,Resource Registry,Preserved from uploaded documents/text. Context:
E00691,Raw URL lead - w3.org,Organization / initiative,http://www.w3.org/2001/XMLSchema-instance,,"Knowledge Commons, Ontology & Documentation","raw-url, preserve-not-lose",Raw URL preservation,Extracted from provided docs/texts,1,resource_registry_v0_2,raw,list with caveat,Resource Registry,Preserved from uploaded documents/text. Context:
E00692,Raw URL lead - zotero.org,Organization / initiative,https://www.zotero.org/,,"Knowledge Commons, Ontology & Documentation","raw-url, preserve-not-lose",Raw URL preservation,Extracted from provided docs/texts,1,resource_registry_v0_2,raw,list with caveat,Resource Registry,Preserved from uploaded documents/text. Context:
E01156,URL lead - frameworks.securityalliance.org,Organization / initiative,https://frameworks.securityalliance.org,,Raw Leads / To Review,"twitter, url-lead",Twitter/X social signal,Expanded URL in uploaded tweets.js,1,resource_registry_v0_2,raw,list with caveat,Resource Registry,"Auto-extracted URL lead from Twitter archive. Context: RT @tayvano_: if you’re asking me a question about how to improve opsec you should def check out SEAL Frameworks 

https://t.co/S3wQ24DAXG…"
E01479,BioFi,Concept / project,Raw / no canonical link,BioFi,"ReFi, Localism & Regenerative Crypto",bioeconomy,Provided resource seed,Markdown resource table,,resource_registry_v0_2,raw,list with caveat,Resource Registry,
E01492,ReRe,Project / concept,Raw / no canonical link,ReRe,"ReFi, Localism & Regenerative Crypto",regen,Provided resource seed,Markdown resource table,,resource_registry_v0_2,raw,list with caveat,Resource Registry,
E01502,Regenerative Design Foundation,Framework,Internal / uploaded doc,GreenGoods,"Regeneration, Ecology & Design","GreenGoods, regenerative design",Provided resource seed,Markdown resource table,,resource_registry_v0_2,raw,list with caveat,Resource Registry,
E01510,Holistic Management,Framework,https://savory.global/holistic-management/,Savory Institute,"Regeneration, Ecology & Design",land stewardship,Provided resource seed,Markdown resource table,,resource_registry_v0_2,raw,list with caveat,Resource Registry,
E01527,P2P Foundation,Commons / peer production wiki,https://p2pfoundation.net/,P2P Foundation,"Regeneration, Ecology & Localism","commons, peer production",AI-expanded / project-context lead,Creative expansion from project context and social-signal clusters,,resource_registry_v0_2,raw,list with caveat,Resource Registry,"Added as a reviewable expansion lead; verify fit, URL, and priority before treating as curated."
E01529,Commons Transition,Commons transition resource hub,https://commonstransition.org/,P2P Foundation,"Regeneration, Ecology & Localism","commons, transition",AI-expanded / project-context lead,Creative expansion from project context and social-signal clusters,,resource_registry_v0_2,raw,list with caveat,Resource Registry,"Added as a reviewable expansion lead; verify fit, URL, and priority before treating as curated."
E01615,Cynefin Framework,Framework,https://cynefin.io/,The Cynefin Co.,"Systems, Complexity & Sensemaking","complexity, sensemaking",Provided resource seed,Markdown resource table,,resource_registry_v0_2,raw,list with caveat,Resource Registry,
E01654,Augmented Bonding Curves,Mechanism,https://commonsstack.org/augmented-bonding-curve/,Commons Stack,"Web3, Ethereum & Mechanism Design",bonding curves,Provided resource seed,Markdown resource table,,resource_registry_v0_2,raw,list with caveat,Resource Registry,
E01655,Conviction Voting,Mechanism,https://commonsstack.org/conviction-voting/,Commons Stack,"Web3, Ethereum & Mechanism Design",conviction voting,Provided resource seed,Markdown resource table,,resource_registry_v0_2,raw,list with caveat,Resource Registry,
E01659,Token Engineering Commons,Community,https://tokenengineeringcommons.org/,TEC,"Web3, Ethereum & Mechanism Design",token engineering,Provided resource seed,Markdown resource table,,resource_registry_v0_2,raw,list with caveat,Resource Registry,
E01681,BumiCerts / EcoCerts,Impact credential concept,Raw / no canonical link,Unknown,"Web3, Ethereum & Mechanism Design",impact credentials,Provided resource seed,Markdown resource table,,resource_registry_v0_2,raw,list with caveat,Resource Registry,
E01712,Local Contexts TK Labels for Indigenous Knowledge Handling,Traditional Knowledge labels,https://localcontexts.org/,Local Contexts,Knowledge Commons & Ontologies,"Indigenous knowledge, TK labels, consent, data sovereignty",Podcast synthesis flags Indigenous knowledge handling and TK Labels as a duty of care for extracted practices and case studies.,Media source-system synthesis,,resource_registry_v0_2,raw,list with caveat,Resource Registry,Podcast-derived lead; inclusion is not endorsement.
E01743,Cassandra Lynn Ferrera,High-value guest lead,Raw / no canonical link,CELT,Bridge Figures & Guest Network Leads,"land that owns itself, commons land governance",Podcast synthesis,Media source-system synthesis,,resource_registry_v0_2,raw,list with caveat,Resource Registry,"Podcast synthesis identifies this person/org as a bridge, guest lead, or cross-pollination node. Treat as social/source-system signal; do not treat as public person profile without review."
E01750,Heenal / Marv / rathermercurial,High-value guest lead,Raw / no canonical link,SuperBenefit DAO,Bridge Figures & Guest Network Leads,"knowledge commons, public goods, SuperBenefit",Podcast synthesis,Media source-system synthesis,,resource_registry_v0_2,raw,list with caveat,Resource Registry,"Podcast synthesis identifies this person/org as a bridge, guest lead, or cross-pollination node. Treat as social/source-system signal; do not treat as public person profile without review."
E00133,Rights of Nature,framework/movement,,,,law; ecology; governance,podcast_synthesis,manual adjacent expansion,,podcast_synthesis,raw; needs verification,list with caveat,Concept Entry,Legal/ecological framework referenced in bioregional contexts
E00134,Bioregional Financing Facilities,framework/model,,,,bioregional finance,podcast_synthesis,manual adjacent expansion,,podcast_synthesis,raw; needs verification,list with caveat,Option Library Candidate,Bioregional finance mechanism / source lead
C00135,Knowledge coordination friction,concept,,,,knowledge commons,project_context,manual adjacent expansion,,project_context,raw; needs verification,list with caveat,Encyclopedia; Theory of Change,"Difficulty of finding, understanding, verifying, reusing, adapting, and connecting knowledge to action"
C00136,Source system,concept,,,,knowledge commons; source lineage,project_context,manual adjacent expansion,,project_context,raw; needs verification,list with caveat,Ontology; Resource Graph,Living knowledge environment; not merely a link pool
C00137,Living artifact,concept/workflow,,,,media; knowledge commons,podcast_synthesis,manual adjacent expansion,,podcast_synthesis,raw; needs verification,list with caveat,Media Source System Track,"A source-aware, review-aware artifact produced from evolving media/conversation/source-system material"
C00138,Public is not the same as commons,claim/principle,,,,commons; stewardship,project_context,manual adjacent expansion,,project_context,raw; needs verification,list with caveat,Claims & Evidence; Forum Post,"Making something public does not make it stewarded, maintained, corrected, or collectively useful"
C00139,Visibility is not falsifiability,claim/principle,,,,structural integrity,project_context; CSIS,manual adjacent expansion,,project_context; CSIS,raw; needs verification,list with caveat,Structural Integrity Review,A filled template or visible claim is not the same as reviewable structural validity
C00140,Regenerative obligation,CSIS-related concept,,,,CSIS; obligation,project_context; CSIS,manual adjacent expansion,,project_context; CSIS,raw; needs verification,list with caveat,Structural Integrity Review,Handle cautiously; not thinned into generic responsibility language
C00141,Frame language,methodology,,,,social architecture; CSIS,resource_seed,manual adjacent expansion,,resource_seed,raw; needs verification,list with caveat,Concept Entry,Language as structure / code / law framing from Holonic Horizons / CSIS context
C00142,BKC Ontology,ontology/framework,https://github.com/BioregionalKnowledgeCommons/Octo,,,ontology; bioregioning,resource_seed,manual adjacent expansion,,resource_seed,raw; needs verification,list with caveat,Ontology Crosswalk,Bioregional Knowledge Commons ontology alignment candidate
C00143,Murmurations profiles,schema/protocol,https://murmurations.network/,,,schemas; federation,resource_seed,manual adjacent expansion,,resource_seed,raw; needs verification,list with caveat,Infrastructure,Interoperable profiles for distributed directories
C00144,Source lineage,methodology,,,,provenance; review,project_context,manual adjacent expansion,,project_context,raw; needs verification,list with caveat,Ontology; Review Model,Track where knowledge came from and how it was transformed
C00145,Claims/Evidence separation,methodology,,,,review; source lineage,project_context,manual adjacent expansion,,project_context,raw; needs verification,list with caveat,Structural Integrity; Encyclopedia,Separate assertions from evidence and interpretation
C00146,Implementation memory,methodology,,,,learning; retrospectives,project_context,manual adjacent expansion,,project_context,raw; needs verification,list with caveat,Implementation Memory,Records what happened in practice from multiple perspectives
C00147,Social signal scan,workflow,,,,curation; social signals,twitter_context,manual adjacent expansion,,twitter_context,raw; needs verification,list with caveat,Social Signal Layer,"Use social media signals for discovery/routing, not endorsement"
C00148,Media white-space map,workflow,,,,media; strategy,podcast_synthesis,manual adjacent expansion,,podcast_synthesis,raw; needs verification,list with caveat,Media Source System Track,Map under-covered topics emerging from podcast/media/source-system review
C00149,Public goods builder reuse layer,workflow,,,,open source; public goods,project_context,manual adjacent expansion,,project_context,raw; needs verification,list with caveat,Public Goods Builder Track,Help builders discover prior tools/repos/standards/retrospectives before rebuilding
